form='ena'	lemma='ena'	Case=Nom|Definite=Def|Degree=Pos|Number=Sing	in_treebanks={None}	Det var rörelsen som var det viktiga, detta att sätta den ena foten framför den andra och liksom låta sig hänga på släp efter den egna kroppen.
form='medfarna'	lemma='medfarna'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	Under det gula ljuset inne i transithallen slog sig passagerarna åter ner i medfarna fåtöljer, kurade ihop sig djupt inne i sina tunga plagg.
form='bra'	lemma='bra'	Case=Nom|Degree=Pos	in_treebanks={None}	Torsdag är, ärligt talat, ingen bra tid.
form='södra'	lemma='södra'	Case=Nom|Definite=Def|Degree=Pos|Number=Sing	in_treebanks={None}	2 Filtrerat kategorifältområde som visar poster för södra och västra regionen
form='mera'	lemma='mera'	Case=Nom|Degree=Cmp	in_treebanks={None}	Sen hittade jag mera skrot, bland annat en hög rostig räls.
form='norra'	lemma='norra'	Case=Nom|Definite=Def|Degree=Pos|Number=Sing	in_treebanks={None}	Vi behöver utländska investerare på ställen som Telford, norra Shropshire, Hereford, Ross-on-Wye och Wyre Forest.
form='förra'	lemma='förra'	Case=Nom|Definite=Def|Degree=Pos|Number=Sing	in_treebanks={None}	Ursprungligen var ett förslag utlovat till början av förra året.
form='västra'	lemma='västra'	Case=Nom|Definite=Def|Degree=Pos|Number=Sing	in_treebanks={None}	2 Filtrerat kategorifältområde som visar poster för södra och västra regionen
form='östra'	lemma='östra'	Case=Nom|Definite=Def|Degree=Pos|Number=Sing	in_treebanks={None}	Fjortonåriga hårdingar från östra Jerusalem röker cigaretter och spänner axlarna för att öva sig i rollen som farliga gathörnstyper när vi går förbi.
form='extra'	lemma='extra'	Case=Nom|Definite=Def|Degree=Pos|Number=Sing	in_treebanks={None}	Min far älskade havet och skulle gärna ha blivit aktiv sjöman, men det fanns större möjligheter inomhus för en klyftig pojke som ägde det där lilla extra.
form='yra'	lemma='yra'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	När Ron såg Harrys chockade ansiktsuttryck tillade han: "Det skadar dem inte, man måste bara göra dem riktigt yra i huvudet så att de inte hittar tillbaka till sina tomtebon."
form='nära'	lemma='nära'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	Ända sedan han definitivt lämnade Afrika för tio år sedan hade han uppehållit nära förbindelser med Adamson Mweta och de andra ledarna av den afrikanska självständighetsrörelsen.
form='nära'	lemma='nära'	Case=Nom|Degree=Pos	in_treebanks={None}	Hans kringströvanden i staden hade lärt honom att förstå det nära sambandet mellan det inre och det yttre.
form='rosa'	lemma='rosa'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Den lille pojken hade aldrig sett ett spädbarn lika rosa som en vargtunga.
form='brunrosa'	lemma='brunrosa'	Case=Nom|Definite=Def|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	En av vargarna slickade honom i ansiktet med sin brunrosa parmaskinkstunga.
form='laxrosa'	lemma='laxrosa'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Hon var redan iförd en laxrosa cocktailklänning.
form='äkta'	lemma='äkta'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	Detta ansågs inte speciellt egendomligt: andra amerikanska ambassadörer och ministrar i arabvärlden stödde helhjärtat "äkta" revolutioner för att störta gamla jordägare, rika skurkar och politiker.
form='äkta'	lemma='äkta'	Case=Nom|Degree=Pos	in_treebanks={None}	Hon visste inte om också han kände det; och hon kunde inte försöka ta reda på det, för om det skulle visa sig att han inte gjorde det... hon hade ibland en förkänsla av att man som medelålders kunde finna att man på ett enda ögonblick hade mist allt: äkta man och älskare och vän, barn; det var som om de aldrig hade funnits eller som om man utan att själv veta om det hade gått ifrån dem och nu stod där lamslagen inför upptäckten.
form='nästa'	lemma='nästa'	Case=Nom|Degree=Pos	in_treebanks={None}	medan han läste i nattupplagan av nästa morgons Daily News.
form='rätta'	lemma='rätta'	Case=Nom|Definite=Def|Degree=Pos	in_treebanks={None}	På den tiden låg hans rätta jag fortfarande i kamp med hans förvärvade jag och kampen var framgångsrik.
form='räta'	lemma='räta'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	Jag rörde mig i en svart springares räta vinklar över linjerna, men utöver några uppskattande affärsmän fanns det ingen där som verkade intresserad av mig.
form='snabb'	lemma='snabb'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Bray såg hur Margot Wentz plötsligt lyfte på huvudet med en snabb grimas till leende, som om någon hade berättat en gammal kvickhet som hon inte orkade skratta åt.
form='koleldad'	lemma='koleldad'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Möblerna var enkla: ett avlutat bord i sykomorträ, en djup diskho i emalj, några udda stolar och en stinkande Rayburnspis som var koleldad och lämnade sot på farmors scones.
form='obildad'	lemma='obildad'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Han var obildad och ointelligent.
form='oblandad'	lemma='oblandad'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Detta är en ren och oblandad leninism, utan både is och oliver.
form='hopblandad'	lemma='hopblandad'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Jag hade nämligen mycket väl kunnat vila där bredvid henne, kanske för alltid, det kändes som alltid, en hopblandad spegling av kroppar och suckar, omöjliga att särskilja, hon i mig, jag i henne och inte längre utmattad av någon annans gestalt över min.
form='sabeltandad'	lemma='sabeltandad'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Mrs Weasley kom marscherande över gården med en sådan fart att kycklingarna spreds åt alla håll, och trots att hon var en kortväxt, knubbig kvinna med vänligt utseende var hon för ögonblicket märkligt lik en sabeltandad tiger.
form='vårdad'	lemma='vårdad'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Det är allt ett snyggt sällskap de här kolonialtjänstemännen – tycker ni inte? fortsatte han på mycket vårdad och bitande sarkastisk engelska.
form='krumryggad'	lemma='krumryggad'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	En krumryggad man med flottigt hår, som han strök tillbaka från pannan, hade dykt upp bakom disken.
form='rosafärgad'	lemma='rosafärgad'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	En svag rosafärgad glöd skymtade längs horisonten i öster.
form='övertygad'	lemma='övertygad'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Festus hördes återge ordväxlingen ute i köket, övertygad om att han hade rätten på sin sida;
form='övertygad'	lemma='övertygad'	Case=Nom|Definite=Ind|Degree=Pos|Number=Sing	in_treebanks={None}	Jag är övertygad om att det är kolossalt nyttigt, håller sinnet rörligt.
form='orakad'	lemma='orakad'	Case=Nom|Definite=Ind|Degree=Pos|Number=Sing	in_treebanks={None}	Det var en orakad liten typ klädd i någonting luggslitet kaftanaktigt och med tofflor på fötterna, och jag tyckte han var en oförarglig tok.
form='packad'	lemma='packad'	Case=Nom|Definite=Ind|Gender=Com|Number=Sing	in_treebanks={None}	När jag stod beredd att åka med nattväskan packad gav mor mig en flaska desinfektionsmedel.
form='fullpackad'	lemma='fullpackad'	Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Den utsålda kryssningen, i sig påminnande om en foie gras-fest, var fullpackad av ateister på mysteriejakt.
form='streckad'	lemma='streckad'	Case=Nom|Definite=Ind|Degree=Pos|Number=Sing	in_treebanks={None}	Du kan också ange linjeformatet för kantlinjer, t.ex att en kantlinje ska vara streckad eller prickad.
form='prickad'	lemma='prickad'	Case=Nom|Definite=Ind|Degree=Pos|Number=Sing	in_treebanks={None}	Du kan också ange linjeformatet för kantlinjer, t.ex att en kantlinje ska vara streckad eller prickad.
form='chockad'	lemma='chockad'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Det blev en lång, chockad tystnad när han hade slutat.
form='misslyckad'	lemma='misslyckad'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	En misslyckad överlåtelse kommer på motsvarande sätt att skada oss alla.
form='blodfläckad'	lemma='blodfläckad'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	En glasmonter intill innehöll en skrumpnad hand på en kudde, en blodfläckad kortlek och ett stirrande öga av glas.
form='obefläckad'	lemma='obefläckad'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	En obefläckad ung själ, sa han.
form='osminkad'	lemma='osminkad'	Case=Nom|Definite=Ind|Degree=Pos|Number=Sing	in_treebanks={None}	Flickan ingick i deras konversation ungefär som ett foto som man hittar liggande mellan sidorna i en bok; Bray var inte säker på om hon var barn eller kvinna: smäckra nyckelben, lång hals och ett nätt och jämnt bredare ansikte, blekt och glåmigt: en stor, smal, osminkad mun, svart hår och glittrande, sorgsna svarta ögon.
form='förbaskad'	lemma='förbaskad'	Case=Nom|Definite=Ind|Degree=Pos|Number=Sing	in_treebanks={None}	Där fanns mycket rött – alltid en ögonfägnad därför att man vet att där uträttas en del verkligt gott arbete, en förbaskad massa blått, litet grönt, ett och annat penseldrag orange och, på ostkusten, en gredelin fläck för att markera var de famösa kulturapostlarna dricker det famösa lagerölet.
form='överraskad'	lemma='överraskad'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Jag måste erkänna att jag är totalt överraskad över att kommissionen inte var medveten om detta betänkande, med tanke på dess känslighet just nu.
form='förälskad'	lemma='förälskad'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Det var inte i mig själv jag blev förälskad, det var i henne.
form='glad'	lemma='glad'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Hustrun log sitt leende och var så glad att träffa Quinn som om hon verkligen menade det, och därefter räckte hon honom handen.
form='jätteglad'	lemma='jätteglad'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Sen, Ron, kommer du skuttande nerför trappan och säger: Mamma, titta vem som dök upp mitt i natten!, och hon kommer att bli jätteglad över att få se Harry och ingen behöver nånsin få veta att vi flugit med bilen."
form='invecklad'	lemma='invecklad'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Det gör lagstiftningen invecklad, svårbegriplig och svår att tillämpa.
form='underutvecklad'	lemma='underutvecklad'	Case=Nom|Definite=Ind|Degree=Pos|Number=Sing	in_treebanks={None}	Vi är äkta kusiner, men han är ryss och jag är amerikan, och sedd med hans ryska ögon är en amerikan hygglig, snäll, kanske rent av förtjusande, men samtidigt underutvecklad och hjälplös precis som Dostojevskij i fångkamraten-mördarens ögon.
form='choklad'	lemma='choklad'	Case=Nom|Definite=Ind|Gender=Com|Number=Sing	in_treebanks={None}	Hon lagade varm choklad åt oss och mor for iväg i en taxi.
form='förtrollad'	lemma='förtrollad'	Case=Nom|Definite=Ind|Degree=Pos|Number=Sing	in_treebanks={None}	För övrigt ser Tatu inte ut att vara en människa som har någon lätt tillvaro, och jag undrar om jag egentligen bör fördärva hans middag i Jerusalem för honom i hans dagbok blir den förmodligen bokförd som "en förtrollad afton i Le Proche Orient med en armenisk ärkebiskop".
form='förbryllad'	lemma='förbryllad'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Han verkar förbryllad.
form='okonstlad'	lemma='okonstlad'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Denna aktivitet i förening med den ökade hettan i ett tyst gräl vid sidan av honom åstadkom en kraftig distraktion i en annan, tumultuarisk medvetandenivå, som han alltid hade funnit beröva de noga planlagda stora ögonblicken just det som de egentligen borde ge i intensiv, ren och okonstlad form.
form='åttaarmad'	lemma='åttaarmad'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Jämförelsen haltar, men jag är fullt i stånd att uppföra mig som en åttaarmad huvudfoting samtidigt som jag bedyrar oskulden hos mina två händer på bordet.
form='huvudformad'	lemma='huvudformad'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Jag brukade föreställa mig att det fanns en bläckfisk, som huvudformad och uråldrig flöt omkring i min kropps skvalpiga vatten och mörk och blind sträckte ut sina tentakler för att känna efter vad som fanns där ute.
form='överordnad'	lemma='överordnad'	Case=Nom|Definite=Ind|Degree=Pos|Number=Sing	in_treebanks={None}	3 Gruppen Andra är överordnad de element som du inte tilldelade någon viss anpassad grupp.
form='vitmenad'	lemma='vitmenad'	Case=Nom|Definite=Ind|Degree=Pos|Number=Sing	in_treebanks={None}	Efter bara några timmar var jag framme i en stad som alltid kommer mig att tänka på en vitmenad grift.
form='ägnad'	lemma='ägnad'	Case=Nom|Definite=Ind|Gender=Com|Number=Sing	in_treebanks={None}	Vinden var varm, en passadvind fylld av generositet och resor, en vind ägnad att skingra skeppen i jordens fyra väderstreck, och även om min far var för ung för segelfartyg gjorde vinden honom upphetsad.
form='väpnad'	lemma='väpnad'	Case=Nom|Definite=Ind|Degree=Pos|Number=Sing	in_treebanks={None}	En gång en vit man i oknäppt uniform som kamperade på stigen med en väpnad eskort av gängliga Zanzibarnegrer, mycket gästfri och uppspelt, för att inte säga berusad.
form='grånad'	lemma='grånad'	Case=Nom|Definite=Ind|Gender=Com|Number=Sing	in_treebanks={None}	Hon skulle vara grånad, hon skulle vara fårad, hon skulle vara överviktig, hon skulle vara slarvigt klädd.
form='förvånad'	lemma='förvånad'	Case=Nom|Definite=Ind|Degree=Pos|Number=Sing	in_treebanks={None}	Litet förvånad svarade jag ja och då tog han fram ett instrument som såg ut som en krumcirkel och mätte mitt huvud framtill och baktill och härs och tvärs medan han hela tiden gjorde noggranna anteckningar.
form='förvånad'	lemma='förvånad'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Han verkade förvånad över att se en främmande människa framför sig.
form='stympad'	lemma='stympad'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	På bordet där bredvid en stympad lampa.
form='stupad'	lemma='stupad'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Då och då en bärare stupad på sin post, utsträckt i det långa gräset intill stigen, med en tom vattenkalebass och sitt spjut vid sidan.
form='komplicerad'	lemma='komplicerad'	Case=Nom|Definite=Ind|Gender=Com|Number=Sing|Tense=Past|VerbForm=Part	in_treebanks={None}	Till hennes förvåning bjöd Bray upp henne. Han dansade lite otympligt gungande efter en rytm som han inte kände till, men lyckades hålla takten så att de inte fullständigt gjorde bort sig i den allmänna virveln av komplicerad afrikansk ekvilibristik.
form='okomplicerad'	lemma='okomplicerad'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Far var emellertid inte okomplicerad, och han var fortfarande tillräckligt medveten för att vrida och vända på sin egen mask och fråga sig vad den föreställde.
form='utstuderad'	lemma='utstuderad'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Men ni har fortfarande inte förklarat hur det kommer sig att en man som Don Quijote bryter upp från sin lugna tillvaro för att ägna sig åt en så utstuderad form av bedrägeri.
form='distingerad'	lemma='distingerad'	Case=Nom|Definite=Ind|Degree=Pos|Number=Sing	in_treebanks={None}	En indignerad bibliotekarie, en medelålders kvinna vars ansikte hettar så att det nästan doftar av förtrytelse, kräver mig på besked med en ytterst distingerad accent, nära nog oxfordsk: "Hur kan ni förklara det!"
form='korrugerad'	lemma='korrugerad'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Ett klippstup dök upp, högar av undanforslad jord vid stranden, hus uppe på en höjd, hyddor med tak av korrugerad plåt i en söndergrävd terräng eller fastklängda vid branten.
form='initierad'	lemma='initierad'	Case=Nom|Definite=Ind|Degree=Pos|Number=Sing	in_treebanks={None}	Konversationen är flytande och ytterst initierad.
form='detaljerad'	lemma='detaljerad'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Ingenstans blev vi liggande länge nog för att få någon detaljerad uppfattning, men den allmänna känslan av obestämd och beklämmande undran växte sig allt starkare.
form='markerad'	lemma='markerad'	Case=Nom	in_treebanks={None}	Du kan filtrera ett fält så att endast data som matchar värdet i en markerad cell visas.
form='installerad'	lemma='installerad'	Case=Nom|Definite=Ind|Degree=Pos|Number=Sing	in_treebanks={None}	När Microsoft SQL Server 2000 Desktop Engine (kallades tidigare Microsoft Database Engine eller MSDE) finns installerad på Microsoft Windows NT-datorer, är den installerad med Windows NT-verifiering (denna funktion kallas också integrerad säkerhet).
form='generad'	lemma='generad'	Case=Nom|Definite=Ind|Degree=Pos|Number=Sing	in_treebanks={None}	Medan han fyllde i tull- och immigrationsblanketterna – BRAY, Evelyn James – jämte numret på passet, läste någon namnet över axeln på honom; med en fumlig gest vek han undan det, inte därför att det egentligen spelade någon roll, men han hade blivit lätt generad.
form='indignerad'	lemma='indignerad'	Case=Nom|Definite=Ind|Degree=Pos|Number=Sing	in_treebanks={None}	En indignerad bibliotekarie, en medelålders kvinna vars ansikte hettar så att det nästan doftar av förtrytelse, kräver mig på besked med en ytterst distingerad accent, nära nog oxfordsk: "Hur kan ni förklara det!"
form='nyexaminerad'	lemma='nyexaminerad'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	1947, vid arton års ålder, nyexaminerad och stilig fick han ett oansenligt jobb-med-framtidsutsikter vid Trident Shipping (Framsteg, Tradition, Integritet).
form='koncentrerad'	lemma='koncentrerad'	Case=Nom|Definite=Ind|Degree=Pos|Number=Sing	in_treebanks={None}	Quinn stod som fastvuxen och betraktade dem alla som vore hela hans person med ens koncentrerad till ögonen.
form='civiliserad'	lemma='civiliserad'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Till en början är detta svårt att fatta därför att omgivningen är så civiliserad.
form='intresserad'	lemma='intresserad'	Case=Nom|Definite=Ind|Gender=Com|Number=Sing|Tense=Past|VerbForm=Part	in_treebanks={None}	Han hade hört talas om Israel, men det var också i stort sett allt, och han var inte särskilt intresserad.
form='oformaterad'	lemma='oformaterad'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	När du kopierar data till andra program än Excel och Word som inte stöder HTML-formatet som används i pivottabellvyer, kopieras informationen som oformaterad text.
form='lågprioriterad'	lemma='lågprioriterad'	Case=Nom|Definite=Ind|Degree=Pos|Number=Sing	in_treebanks={None}	Du kan till exempel gruppera medlemmarna i fältet Kategori i två grupper: högprioriterad marknadsföring och lågprioriterad marknadsföring.
form='högprioriterad'	lemma='högprioriterad'	Case=Nom|Definite=Ind|Degree=Pos|Number=Sing	in_treebanks={None}	Du kan till exempel gruppera medlemmarna i fältet Kategori i två grupper: högprioriterad marknadsföring och lågprioriterad marknadsföring.
form='irriterad'	lemma='irriterad'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	En kortväxt man med irriterad min studsade omkring och fotograferade med en stor svart kamera som sände ut purpurröda rökpuffar varje gång han brände av en blixt.
form='kultiverad'	lemma='kultiverad'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Han var en skicklig agent, ung, kultiverad, litet tillbakadragen, hade pipskägg och örnnäsa.
form='reserverad'	lemma='reserverad'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Kvinnan var trettio, möjligen trettiofem år gammal; av medellängd, generöst räknat; en aning bred över höfterna eller yppig, beroende på hur man såg det; mörkt hår, mörka ögon och en blick i dessa ögon som var på en gång både reserverad och vagt förförisk.
form='reserverad'	lemma='reserverad'	Case=Nom|Definite=Ind|Degree=Pos|Number=Sing	in_treebanks={None}	Då blev han med ens kylig och reserverad.
form='utsirad'	lemma='utsirad'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	En yngling tittar ivrigt ner i en utsirad bägare vars innehåll är förborgat.
form='osäkrad'	lemma='osäkrad'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Jag hade burit omkring på mig själv som på en revolver, osäkrad, skjutberedd, redo för bråk, fruktande det.
form='bekymrad'	lemma='bekymrad'	Case=Nom|Definite=Ind|Degree=Pos|Number=Sing	in_treebanks={None}	"Jag önskar jag visste vad han håller på med", sade Fred med bekymrad min.
form='förvirrad'	lemma='förvirrad'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Av någon anledning hade Quinn inte väntat sig det och det gjorde honom plötsligt förvirrad.
form='förvirrad'	lemma='förvirrad'	Case=Nom|Definite=Ind|Degree=Pos|Number=Sing	in_treebanks={None}	Först verkade det som om morbror Vernon skulle lyckas bortförklara hela saken. ("Bara vår systerson mycket förvirrad att träffa främmande människor gör honom upprörd, så vi lät honom stanna på övervåningen")
form='skärrad'	lemma='skärrad'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Harry, som kände sig skärrad, skyndade vidare medan han försökte hålla fast glasögonen på näsan, i hopp om att han trots allt skulle lyckas hitta ut därifrån.
form='splittrad'	lemma='splittrad'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	På andra sidan rummet en Snödrottningsspegel i skärvor av splittrad olycka.
form='lurad'	lemma='lurad'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Dock minns jag att far kände sig lurad.
form='fårad'	lemma='fårad'	Case=Nom|Definite=Ind|Gender=Com|Number=Sing	in_treebanks={None}	Hon skulle vara grånad, hon skulle vara fårad, hon skulle vara överviktig, hon skulle vara slarvigt klädd.
form='ohyfsad'	lemma='ohyfsad'	Case=Nom|Definite=Ind|Degree=Pos|Number=Sing	in_treebanks={None}	Quinn åt med ohyfsad frenesi och på bara några ögonblick hade han slevat i sig sin portion.
